start_key,end_key,same_station,trip_count,duration_sum_min,duration_le_3m_count,duration_3_15m_count,duration_gt_15m_count,avg_duration_min,station_name,departure_count,same_station_rate
7437977a0ed3aa2a,7437977a0ed3aa2a,True,8655,312821.37128333317,530,1204,6921,36.143428224533004,"Upper Bank Street, Canary Wharf",82108,0.10540994787353242
21ed84e8fe47fcb8,21ed84e8fe47fcb8,True,20760,727291.1113833331,1741,2682,16337,35.033290529062285,"Serpentine Car Park, Hyde Park",200807,0.10338285019944524
dc2226f384228caa,dc2226f384228caa,True,5512,218560.03878333318,285,779,4448,39.65167612179484,"Gascoyne Road, Victoria Park",53568,0.10289725209080047
b3d7757e93ae9883,b3d7757e93ae9883,True,1917,75517.11464999999,215,256,1446,39.39338270735524,"Here East South, Queen Elizabeth Olympic Park",19726,0.0971813849741458
8d671fe2056363d6,8d671fe2056363d6,True,1304,48981.546533333356,129,260,915,37.562535685071595,"Teviot Street, Poplar",13511,0.09651395159499666
059e5e25641b0dcc,059e5e25641b0dcc,True,2074,78375.88588333335,122,413,1539,37.78972318386372,"St. John's Park, Cubitt Town",21629,0.09588977761338943
f67053faff2e55e9,f67053faff2e55e9,True,7872,429286.0281166667,430,693,6749,54.53328609205624,"Ravenscourt Park Station, Hammersmith",82099,0.0958842373232317
babae984a586708a,babae984a586708a,True,1577,58161.384766666655,140,214,1223,36.881030289579364,"Millharbour, Millwall",17044,0.09252522881952593
ccefc861ac066061,ccefc861ac066061,True,6325,231240.91851666666,334,736,5255,36.55982901449275,"Gunmakers Lane, Old Ford",68420,0.09244372990353698
af58a130b51bd051,af58a130b51bd051,True,7901,307013.6095833333,803,1214,5884,38.857563546808414,"Jubilee Gardens, South Bank",85529,0.09237802382817524
5ca7a7a961a8c85f,5ca7a7a961a8c85f,True,5468,172250.0552,465,1056,3947,31.501473152889538,"Fisherman's Walk West, Canary Wharf",59328,0.0921655879180151
0b93e40c1dd2a4b4,0b93e40c1dd2a4b4,True,7130,394970.9049833329,550,732,5848,55.395638847592274,"Saltoun Road, Brixton",78654,0.09065018943728227
3426384f7e12e637,3426384f7e12e637,True,7173,375411.3262833335,607,822,5744,52.33672470142667,"Stratford Station, Stratford",80768,0.08880992472266244
43357b895d284dbb,43357b895d284dbb,True,10081,393990.7039500002,750,1161,8170,39.082502127765125,"Park Road (Baker Street), The Regent's Park",117657,0.08568125993353562
a6b3e364fd07de63,a6b3e364fd07de63,True,2586,112160.24410000001,189,414,1983,43.37209748646559,"Spindrift Avenue, Millwall",30543,0.0846675179255476
1e02cd0f75d1a015,1e02cd0f75d1a015,True,7810,265339.4931666667,651,1422,5737,33.97432690994452,"Westferry Circus, Canary Wharf",93210,0.08378929299431391
c825d900ebf7bdb1,c825d900ebf7bdb1,True,5997,275345.52661666676,435,886,4676,45.91387804179869,"Canada Water Station, Rotherhithe",71646,0.0837032074365631
092224cf075d9bdf,092224cf075d9bdf,True,5148,169581.29084999996,333,986,3829,32.941198688811184,"Courland Grove, Wandsworth Road",61542,0.08365019011406843
2e8583efe7693686,2e8583efe7693686,True,3015,123037.14923333337,206,455,2354,40.80834137092317,"Copper Box Arena, Queen Elizabeth Olympic Park",36516,0.08256654617154124
3e9985ef62d4412e,3e9985ef62d4412e,True,5125,210014.45063333347,492,532,4101,40.978429391869945,"Knightsbridge, Hyde Park",62237,0.08234651413146521
f33845d0579100dc,f33845d0579100dc,True,2468,99099.3106666667,223,388,1857,40.15369151809834,"Naval Row, Blackwall",30085,0.0820342363303972
b51b4a7da57b5888,b51b4a7da57b5888,True,1869,70303.92046666669,106,314,1449,37.61579479222402,"Ingrave Street, Clapham Junction",22996,0.08127500434858236
157ec2085dda7afe,157ec2085dda7afe,True,3696,107397.25174999998,353,862,2481,29.057697984307353,"Holland Park, Kensington",45858,0.08059662436216146
6bb35a21bb52f3ad,6bb35a21bb52f3ad,True,18219,622057.06355,1713,2493,14013,34.143315415225864,"Wellington Arch, Hyde Park",227908,0.07994015128911666
5741e835a6836969,5741e835a6836969,True,5078,286258.48895,240,411,4427,56.372290064986224,"Putney Pier, Wandsworth",64135,0.07917673657129493
8f400b22c2d92288,8f400b22c2d92288,True,49,2603.0,4,11,34,53.12244897959184,"Lansdown Drive, Hackney Central",621,0.07890499194847021
0090873da0922598,0090873da0922598,True,1370,61099.0,104,288,978,44.597810218978104,"Maclise Road, Olympia",17431,0.07859560553037691
daeb1203f96db980,daeb1203f96db980,True,5235,218746.45705000014,265,716,4254,41.785378615090764,"Rodney Road , Walworth",67288,0.07779990488645822
0f248f27de4b8590,0f248f27de4b8590,True,3472,148220.29378333336,285,545,2642,42.69017678091399,"Devons Road, Bow",44765,0.07756059421422987
1fb686eabcd3e746,1fb686eabcd3e746,True,7541,301800.9084833333,366,911,6264,40.02133781770764,"Albert Bridge Road, Battersea Park",97594,0.0772690944115417
4456afbafd47ebb0,4456afbafd47ebb0,True,2413,101129.36781666667,246,347,1820,41.91022288299489,"Alpha Grove, Millwall",31627,0.0762955702406172
ca23b8bcf5fba1d5,ca23b8bcf5fba1d5,True,2003,78654.33513333333,171,342,1490,39.268265168913295,"Lancaster Drive, Blackwall",26333,0.07606425397789845
1814a0929db88c8c,1814a0929db88c8c,True,53,1668.0,5,14,34,31.471698113207548,"Thessaly Road North, Wandsworth Road",697,0.07604017216642754
d72ac3fcd6a67f53,d72ac3fcd6a67f53,True,1838,64964.75633333335,156,374,1308,35.34535165034459,"Newby Place, Poplar",24969,0.07361127798470103
3142ea84a77f7d40,3142ea84a77f7d40,True,5287,220987.12769999998,377,620,4290,41.79820837904293,"Driffield Road, Old Ford",73046,0.0723790488185527
2396320a52484577,2396320a52484577,True,1684,50431.58798333333,123,455,1106,29.947498802454472,"Cantrell Road, Bow",23267,0.07237718657325826
387901b2f47c080d,387901b2f47c080d,True,973,34553.60665,83,185,705,35.51244260020555,"Sirdar Road, Avondale",13491,0.07212215551108146
382ecd455a5859a8,382ecd455a5859a8,True,3240,136864.52716666672,120,215,2905,42.24213801440331,"Burgess Park Albany Road, Walworth",45003,0.07199520031997866
a83b09e4c7b54723,a83b09e4c7b54723,True,1759,96493.01143333332,157,213,1389,54.85674328216789,"Spencer Park, Wandsworth Common",24614,0.0714633948159584
b7fb14104f69f2ec,b7fb14104f69f2ec,True,10303,396027.9331166666,620,1204,8479,38.43811832637743,"Ethelburga Estate, Battersea Park",144593,0.07125517832813483
39d5fb9e56a122f5,39d5fb9e56a122f5,True,3836,130268.58623333338,266,746,2824,33.95948546228712,"Lindfield Street, Poplar",55038,0.06969730004724009
65419ff343eee833,65419ff343eee833,True,3517,84871.5861166667,267,1194,2056,24.131812941901252,"Aston Street, Stepney",51599,0.06816023566348185
5a3840b1fb28b020,5a3840b1fb28b020,True,1902,80010.31110000005,120,320,1462,42.06640962145113,"Preston's Road, Cubitt Town",28026,0.06786555341468636
a6ab115c6fa19b0a,a6ab115c6fa19b0a,True,2025,147299.3168666667,119,174,1732,72.74040339094651,"Putney Rail Station, Putney",29907,0.06770990069214565
4e76152f6dee2e53,4e76152f6dee2e53,True,3387,158647.0448833333,219,342,2826,46.83998963192598,"Charlbert Street, St. John's Wood",50222,0.06744056389630043
e6a0fca359674f8b,e6a0fca359674f8b,True,11484,535440.0591833334,1210,1292,8982,46.624874537037044,"Bayswater Road, Hyde Park",171524,0.06695272964716308
6fb3402e5bbd3f2e,6fb3402e5bbd3f2e,True,4262,193916.23334999994,383,418,3461,45.498881593148745,"St. John's Wood Church, The Regent's Park",63695,0.0669126305047492
3ff2eeec3540a72b,3ff2eeec3540a72b,True,1432,70212.99256666668,117,152,1163,49.03141939013037,"Northfields, Wandsworth",21735,0.0658845180584311
65054869d01d9d1a,65054869d01d9d1a,True,5123,242409.7855999999,504,543,4076,47.31793589693537,"Prince Albert Road, The Regent's Park",77969,0.06570560094396491
e7e6857d7bf6cc5f,e7e6857d7bf6cc5f,True,25,1112.0,1,2,22,44.48,"Castalia Square, Cubitt Town",381,0.06561679790026247
6cb36045e1d0f35a,6cb36045e1d0f35a,True,5446,242534.5118333333,405,724,4317,44.53443111151915,"Crisp Road, Hammersmith",83319,0.06536324247770617
7a3e1041d8d1d43f,7a3e1041d8d1d43f,True,3354,137519.00551666672,269,567,2518,41.001492402106955,"Wapping High Street, Wapping",51340,0.06532917802882743
5fbc6e247a7767c5,5fbc6e247a7767c5,True,4514,180810.7818999999,429,828,3257,40.055556468763825,"Westfield Ariel Way, White City",69491,0.06495805212185751
